INSERT INTO catcafe.dbo.CafePurchases VALUES(1, 'Iced White Chocolate Frappucinno', 1002, 100, '2023-03-10', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(198, 'Iced White Chocolate Frappucinno', 1095, 220, '2022-07-20', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(199, 'Whipped Brown Sugar Cream Fruit Dip', 1132, 100, '2022-08-18', 0.0775, 4.85)
INSERT INTO catcafe.dbo.CafePurchases VALUES(200, 'Apple Juice', 1087, 240, '2022-09-06', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(201, 'Irish Cream Espresso', 1066, 100, '2022-06-15', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(202, 'Apple Juice', 1061, 100, '2022-06-05', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(203, 'Orange Juice', 1008, 220, '2022-07-30', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(204, 'Candied Bacon', 1009, 130, '2022-06-13', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(205, 'Bacon Cheese Bagel Sandwhich', 1076, 120, '2022-08-08', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(206, 'Regular Coffee', 1025, 240, '2022-12-18', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(207, 'Candied Bacon', 1066, 130, '2023-02-12', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(208, 'Whipped Brown Sugar Cream Fruit Dip', 1041, 230, '2022-12-29', 0.0775, 4.85)
INSERT INTO catcafe.dbo.CafePurchases VALUES(209, 'Spinach Salad', 1025, 120, '2023-01-23', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(210, 'Hazelnut Soy Milk Latte', 1026, 240, '2023-02-18', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(211, 'Irish Cream Espresso', 1115, 110, '2022-05-05', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(212, 'Cream Cheese and Strawberry Bagel', 1066, 150, '2022-08-31', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(213, 'Irish Cream Espresso', 1013, 110, '2023-01-23', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(214, 'Regular Macchiato', 1125, 130, '2023-02-06', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(215, 'Candied Bacon', 1045, 130, '2022-12-08', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(216, 'Iced White Chocolate Frappucinno', 1052, 130, '2022-10-08', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(217, 'Apple Juice', 1017, 150, '2022-05-18', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(218, 'Orange Juice', 1057, 220, '2023-03-28', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(219, 'Bacon Cheese Bagel Sandwhich', 1146, 110, '2023-03-06', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(220, 'Irish Cream Espresso', 1086, 110, '2022-10-15', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(221, 'Candied Bacon', 1134, 150, '2022-05-21', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(222, 'Regular Espresso', 1118, 100, '2022-06-22', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(223, 'Orange Juice', 1075, 150, '2022-05-21', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(224, 'Chocolate Hazelnut Iced Coffee', 1100, 100, '2022-06-13', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(225, 'Whipped Brown Sugar Cream Fruit Dip', 1072, 130, '2022-06-26', 0.0775, 4.85)
INSERT INTO catcafe.dbo.CafePurchases VALUES(226, 'Regular Espresso', 1057, 100, '2022-12-31', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(227, 'Dark Chocolate Macchiato', 1125, 100, '2022-07-03', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(228, 'Cream Cheese and Strawberry Bagel', 1097, 100, '2022-10-20', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(229, 'Orange Juice', 1013, 240, '2022-06-27', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(230, 'Iced White Chocolate Frappucinno', 1067, 220, '2022-12-26', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(231, 'Regular Espresso', 1117, 120, '2022-09-17', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(232, 'Iced White Chocolate Frappucinno', 1065, 110, '2022-05-20', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(233, 'Iced White Chocolate Frappucinno', 1136, 220, '2022-09-23', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(234, 'Parfait', 1010, 100, '2023-03-15', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(235, 'Hazelnut Soy Milk Latte', 1056, 230, '2022-09-06', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(236, 'Caramel Almond Milk Steamer', 1015, 100, '2023-04-11', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(237, 'Hazelnut Soy Milk Latte', 1013, 150, '2023-03-11', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(238, 'Irish Cream Espresso', 1028, 150, '2022-12-26', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(239, 'Hazelnut Soy Milk Latte', 1122, 220, '2023-04-11', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(240, 'Breakfast Smoothie', 1081, 120, '2022-12-09', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(241, 'Sausage Kale Egg Scramble', 1007, 120, '2023-02-19', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(242, 'Candied Bacon', 1109, 230, '2022-05-21', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(243, 'Cream Cheese and Strawberry Bagel', 1114, 110, '2022-12-26', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(244, 'Sausage Kale Egg Scramble', 1126, 220, '2023-02-12', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(245, 'Dark Chocolate Macchiato', 1015, 130, '2022-10-09', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(246, 'Parfait', 1148, 230, '2022-08-23', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(247, 'Breakfast Smoothie', 1087, 150, '2022-12-31', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(248, 'Orange Juice', 1087, 230, '2022-05-05', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(249, 'Bacon Cheese Bagel Sandwhich', 1136, 130, '2023-03-11', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(250, 'Breakfast Smoothie', 1048, 120, '2023-01-06', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(251, 'Orange Juice', 1062, 130, '2022-05-05', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(252, 'Peppermint Macchiato', 1092, 220, '2022-07-10', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(253, 'Hazelnut Soy Milk Latte', 1127, 110, '2022-05-14', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(254, 'Iced White Chocolate Frappucinno', 1111, 240, '2022-05-21', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(255, 'Hazelnut Soy Milk Latte', 1018, 100, '2022-09-25', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(256, 'Apple Juice', 1049, 110, '2023-01-06', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(257, 'Cream Cheese and Strawberry Bagel', 1012, 120, '2022-07-30', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(258, 'Hazelnut Soy Milk Latte', 1023, 240, '2022-10-20', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(259, 'Chocolate Hazelnut Iced Coffee', 1031, 120, '2022-08-12', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(260, 'Peppermint Macchiato', 1063, 130, '2022-08-12', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(261, 'Parfait', 1144, 130, '2023-03-16', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(262, 'Orange Juice', 1132, 230, '2023-01-12', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(263, 'Orange Juice', 1046, 240, '2023-03-28', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(264, 'Peppermint Macchiato', 1072, 120, '2022-07-20', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(265, 'Whipped Brown Sugar Cream Fruit Dip', 1012, 100, '2022-06-07', 0.0775, 4.85)
INSERT INTO catcafe.dbo.CafePurchases VALUES(266, 'Dark Chocolate Macchiato', 1136, 150, '2022-08-22', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(267, 'Candied Bacon', 1081, 220, '2023-01-27', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(268, 'Dark Chocolate Macchiato', 1002, 240, '2022-06-15', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(269, 'Regular Coffee', 1095, 130, '2022-07-10', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(270, 'Cream Cheese and Strawberry Bagel', 1106, 130, '2022-12-03', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(271, 'Iced White Chocolate Frappucinno', 1074, 100, '2022-12-18', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(272, 'Bacon Cheese Bagel Sandwhich', 1112, 100, '2023-04-04', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(273, 'Candied Bacon', 1113, 110, '2022-08-17', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(274, 'Peppermint Macchiato', 1144, 220, '2022-12-18', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(275, 'Regular Espresso', 1048, 110, '2023-02-12', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(276, 'Parfait', 1064, 230, '2022-05-20', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(277, 'Candied Bacon', 1052, 100, '2022-12-09', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(278, 'Orange Juice', 1062, 110, '2023-02-06', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(279, 'Hazelnut Soy Milk Latte', 1054, 110, '2022-10-19', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(280, 'Breakfast Smoothie', 1106, 150, '2023-01-14', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(281, 'Orange Juice', 1036, 130, '2022-10-12', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(282, 'Regular Macchiato', 1099, 220, '2022-08-12', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(283, 'Hazelnut Soy Milk Latte', 1130, 230, '2022-09-12', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(284, 'Sausage Kale Egg Scramble', 1057, 220, '2022-11-25', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(285, 'Dark Chocolate Macchiato', 1116, 110, '2022-08-17', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(286, 'Dark Chocolate Macchiato', 1121, 100, '2022-10-19', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(287, 'Breakfast Smoothie', 1081, 220, '2023-02-26', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(288, 'Caramel Almond Milk Steamer', 1118, 150, '2022-07-27', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(289, 'Regular Espresso', 1126, 130, '2022-08-23', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(290, 'Caramel Almond Milk Steamer', 1127, 240, '2022-05-09', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(291, 'Iced White Chocolate Frappucinno', 1024, 120, '2023-01-24', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(292, 'Breakfast Smoothie', 1038, 100, '2023-02-06', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(293, 'Dark Chocolate Macchiato', 1022, 240, '2022-10-19', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(294, 'Iced White Chocolate Frappucinno', 1102, 130, '2022-10-16', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(295, 'Peppermint Macchiato', 1123, 130, '2022-06-22', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(296, 'Hazelnut Soy Milk Latte', 1022, 120, '2022-08-05', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(297, 'Chocolate Hazelnut Iced Coffee', 1117, 230, '2022-11-15', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(298, 'Regular Macchiato', 1048, 220, '2022-12-15', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(299, 'Regular Macchiato', 1103, 230, '2022-09-23', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(300, 'Irish Cream Espresso', 1132, 240, '2022-10-08', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(301, 'Spinach Salad', 1074, 240, '2023-02-12', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(302, 'Orange Juice', 1087, 150, '2022-05-20', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(303, 'Apple Juice', 1074, 220, '2022-08-02', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(304, 'Whipped Brown Sugar Cream Fruit Dip', 1107, 130, '2023-02-06', 0.0775, 4.85)
INSERT INTO catcafe.dbo.CafePurchases VALUES(305, 'Irish Cream Espresso', 1122, 100, '2022-06-13', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(306, 'Sausage Kale Egg Scramble', 1086, 150, '2022-07-07', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(307, 'Regular Espresso', 1102, 100, '2022-11-22', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(308, 'Breakfast Smoothie', 1107, 220, '2022-12-15', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(309, 'Chocolate Hazelnut Iced Coffee', 1062, 150, '2023-02-08', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(310, 'Regular Espresso', 1012, 240, '2022-12-15', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(311, 'Parfait', 1060, 240, '2022-08-12', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(312, 'Regular Espresso', 1033, 240, '2023-02-06', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(313, 'Breakfast Smoothie', 1057, 220, '2022-08-12', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(314, 'Bacon Cheese Bagel Sandwhich', 1123, 240, '2022-06-27', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(315, 'Dark Chocolate Macchiato', 1149, 230, '2022-09-24', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(316, 'Parfait', 1072, 150, '2022-06-06', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(317, 'Irish Cream Espresso', 1137, 230, '2022-09-29', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(318, 'Apple Juice', 1052, 120, '2022-07-07', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(319, 'Orange Juice', 1010, 230, '2022-08-22', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(320, 'Orange Juice', 1117, 230, '2023-01-20', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(321, 'Cream Cheese and Strawberry Bagel', 1051, 150, '2022-08-12', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(322, 'Candied Bacon', 1111, 220, '2022-12-09', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(323, 'Breakfast Smoothie', 1065, 220, '2023-02-16', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(324, 'Regular Coffee', 1058, 240, '2023-03-23', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(325, 'Dark Chocolate Macchiato', 1048, 120, '2023-02-18', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(326, 'Spinach Salad', 1047, 150, '2022-08-11', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(327, 'Apple Juice', 1080, 220, '2022-07-16', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(328, 'Whipped Brown Sugar Cream Fruit Dip', 1014, 150, '2023-02-04', 0.0775, 4.85)
INSERT INTO catcafe.dbo.CafePurchases VALUES(329, 'Regular Coffee', 1074, 220, '2022-12-31', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(330, 'Chocolate Hazelnut Iced Coffee', 1112, 120, '2022-10-04', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(331, 'Regular Macchiato', 1115, 120, '2022-07-30', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(332, 'Dark Chocolate Macchiato', 1050, 150, '2022-12-17', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(333, 'Cream Cheese and Strawberry Bagel', 1082, 230, '2023-02-06', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(334, 'Breakfast Smoothie', 1089, 150, '2023-01-06', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(335, 'Apple Juice', 1131, 220, '2022-09-17', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(336, 'Orange Juice', 1149, 110, '2022-11-06', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(337, 'Caramel Almond Milk Steamer', 1132, 120, '2022-08-12', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(338, 'Whipped Brown Sugar Cream Fruit Dip', 1008, 110, '2023-04-04', 0.0775, 4.85)
INSERT INTO catcafe.dbo.CafePurchases VALUES(339, 'Cream Cheese and Strawberry Bagel', 1093, 120, '2023-01-01', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(340, 'Orange Juice', 1101, 110, '2022-09-12', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(341, 'Peppermint Macchiato', 1003, 120, '2022-12-11', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(342, 'Iced White Chocolate Frappucinno', 1005, 240, '2022-09-15', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(343, 'Whipped Brown Sugar Cream Fruit Dip', 1011, 130, '2022-10-15', 0.0775, 4.85)
INSERT INTO catcafe.dbo.CafePurchases VALUES(344, 'Apple Juice', 1113, 110, '2022-06-15', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(345, 'Chocolate Hazelnut Iced Coffee', 1126, 130, '2022-07-12', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(346, 'Regular Espresso', 1047, 150, '2023-03-16', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(347, 'Breakfast Smoothie', 1002, 120, '2022-09-25', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(348, 'Bacon Cheese Bagel Sandwhich', 1054, 230, '2023-03-15', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(349, 'Breakfast Smoothie', 1139, 220, '2023-02-26', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(350, 'Bacon Cheese Bagel Sandwhich', 1034, 240, '2023-03-28', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(351, 'Breakfast Smoothie', 1010, 110, '2022-05-09', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(352, 'Hazelnut Soy Milk Latte', 1027, 110, '2023-03-13', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(353, 'Cream Cheese and Strawberry Bagel', 1062, 220, '2022-06-26', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(354, 'Regular Coffee', 1109, 150, '2022-09-23', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(355, 'Cream Cheese and Strawberry Bagel', 1144, 220, '2022-06-20', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(356, 'Orange Juice', 1016, 130, '2022-12-26', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(357, 'Apple Juice', 1034, 240, '2022-12-17', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(358, 'Irish Cream Espresso', 1060, 120, '2022-07-13', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(359, 'Hazelnut Soy Milk Latte', 1089, 240, '2022-08-22', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(360, 'Irish Cream Espresso', 1056, 220, '2022-06-13', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(361, 'Caramel Almond Milk Steamer', 1062, 230, '2022-06-22', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(362, 'Peppermint Macchiato', 1039, 130, '2022-08-23', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(363, 'Regular Espresso', 1002, 240, '2022-11-25', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(364, 'Dark Chocolate Macchiato', 1088, 100, '2022-11-27', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(365, 'Iced White Chocolate Frappucinno', 1117, 220, '2022-12-29', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(366, 'Candied Bacon', 1062, 220, '2022-10-20', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(367, 'Apple Juice', 1061, 130, '2022-11-07', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(368, 'Hazelnut Soy Milk Latte', 1132, 230, '2023-01-20', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(369, 'Chocolate Hazelnut Iced Coffee', 1090, 220, '2022-12-17', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(370, 'Bacon Cheese Bagel Sandwhich', 1000, 150, '2022-12-10', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(371, 'Candied Bacon', 1044, 130, '2022-12-11', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(372, 'Hazelnut Soy Milk Latte', 1018, 220, '2022-07-07', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(373, 'Spinach Salad', 1049, 230, '2022-06-20', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(374, 'Regular Espresso', 1047, 220, '2022-12-15', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(375, 'Apple Juice', 1095, 120, '2022-09-06', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(376, 'Regular Macchiato', 1088, 100, '2022-10-20', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(377, 'Iced White Chocolate Frappucinno', 1116, 110, '2022-06-20', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(378, 'Regular Coffee', 1127, 220, '2022-11-27', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(379, 'Spinach Salad', 1064, 220, '2022-06-02', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(380, 'Apple Juice', 1061, 230, '2022-05-20', 0.0775, 2.69)
INSERT INTO catcafe.dbo.CafePurchases VALUES(381, 'Breakfast Smoothie', 1146, 100, '2022-07-10', 0.0775, 5.39)
INSERT INTO catcafe.dbo.CafePurchases VALUES(382, 'Regular Espresso', 1126, 120, '2022-06-15', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(383, 'Bacon Cheese Bagel Sandwhich', 1130, 100, '2023-01-24', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(384, 'Hazelnut Soy Milk Latte', 1031, 100, '2022-05-21', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(385, 'Regular Macchiato', 1085, 100, '2022-07-31', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(386, 'Caramel Almond Milk Steamer', 1089, 110, '2022-06-20', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(387, 'Sausage Kale Egg Scramble', 1093, 150, '2023-04-11', 0.0775, 6.46)
INSERT INTO catcafe.dbo.CafePurchases VALUES(388, 'Iced White Chocolate Frappucinno', 1044, 110, '2022-05-20', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(389, 'Caramel Almond Milk Steamer', 1096, 130, '2022-05-20', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(390, 'Irish Cream Espresso', 1145, 130, '2022-08-22', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(391, 'Chocolate Hazelnut Iced Coffee', 1035, 230, '2022-12-15', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(392, 'Regular Espresso', 1099, 110, '2022-06-26', 0.0775, 3.23)
INSERT INTO catcafe.dbo.CafePurchases VALUES(393, 'Iced White Chocolate Frappucinno', 1008, 220, '2023-01-20', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(394, 'Hazelnut Soy Milk Latte', 1122, 110, '2022-08-08', 0.0775, 3.77)
INSERT INTO catcafe.dbo.CafePurchases VALUES(395, 'Regular Espresso', 1146, 220, '2022-10-20', 0.0775, 3.23)
